YYYY MM DD HH MI T  Book_num Image_num     LO    BO W_limb E_limb X_diaa X_diab Y_dia spt_Xa spt_Xb spt_Y   CMD LLL.L BBB.B   N S  In  Ob Rdr D C
1769 06 08 11 07 1  book6 IMG_6527.jpg  179.4   0.6 050514 050731 02 17 10.43 01 27  6.90 -12.0 167.4 -21.3   � 0  MA   K CSJ b 0
1769 06 08 11 07 1  book6 IMG_6527.jpg  179.4   0.6 050514 050731 02 17 10.43 01 48  7.26 -33.5 145.9 -30.0   v 1  MA   K CSJ b 0
1769 06 08 11 07 1  book6 IMG_6527.jpg  179.4   0.6 050514 050731 02 17 10.43 01 51  6.43 -36.4 143.0 -20.7   w 1  MA   K CSJ b 0
1769 06 08 11 07 1  book6 IMG_6527.jpg  179.4   0.6 050514 050731 02 17 10.43 01 54  7.17 -41.0 138.4 -30.1   z 1  MA   K CSJ b 0
1769 06 14 10 57 1  book6 IMG_6530.jpg  100.1   1.3 051836 052055 02 18 10.43 00 20  8.31  64.1 164.2 -26.9   q 1  MA   K CSJ b _
1769 06 14 10 57 1  book6 IMG_6530.jpg  100.1   1.3 051836 052055 02 18 10.43 00 52  6.85  17.8 117.9 -14.2   h 0  MA   K CSJ b _
1769 06 14 10 57 1  book6 IMG_6530.jpg  100.1   1.3 051836 052055 02 18 10.43 00 58  6.35  11.4 111.5  -9.5   a 0  MA   K CSJ b _
1769 06 14 10 57 1  book6 IMG_6530.jpg  100.1   1.3 051836 052055 02 18 10.43 01 00  6.10   9.1 109.2  -7.0   b 0  MA   K CSJ b _
1769 06 14 10 57 1  book6 IMG_6530.jpg  100.1   1.3 051836 052055 02 18 10.43 01 07  5.96   3.1 103.2  -6.5   c 0  MA   K CSJ b _
1769 06 14 10 57 1  book6 IMG_6530.jpg  100.1   1.3 051836 052055 02 18 10.43 01 08  7.33   5.2 105.3 -22.1   d 1  MA   K CSJ b _
1769 06 14 10 57 1  book6 IMG_6530.jpg  100.1   1.3 051836 052055 02 18 10.43 01 09  6.35   2.2 102.3 -11.0   e 0  MA   K CSJ b _
1769 06 14 10 57 1  book6 IMG_6530.jpg  100.1   1.3 051836 052055 02 18 10.43 01 27  2.34 -24.3  75.8  31.1   r 1  MA   K CSJ b _
1769 06 14 10 57 1  book6 IMG_6530.jpg  100.1   1.3 051836 052055 02 18 10.43 01 35  3.13 -28.0  72.1  20.4   f 0  MA   K CSJ b _
1769 06 15 11 18 1  book6 IMG_6531.jpg   86.7   1.5 054323 054541 02 18 10.41 00 42  6.48  25.6 112.2  -8.9   h 0  MA   K CSJ b 0
1769 06 15 11 18 1  book6 IMG_6531.jpg   86.7   1.5 054323 054541 02 18 10.41 00 44  6.30  23.3 109.9  -7.2   a 0  MA   K CSJ b 0
1769 06 15 11 18 1  book6 IMG_6531.jpg   86.7   1.5 054323 054541 02 18 10.41 00 52  6.13  15.9 102.6  -6.3   e 0  MA   K CSJ b 0
1769 06 15 11 18 1  book6 IMG_6531.jpg   86.7   1.5 054323 054541 02 18 10.41 01 21  3.34 -14.2  72.4  20.4   f 0  MA   K CSJ b 0
1769 06 15 11 18 1  book6 IMG_6531.jpg   86.7   1.5 054323 054541 02 18 10.41 01 28  3.69 -19.4  67.3  15.4   k 0  MA   K CSJ b 0
1769 06 15 11 18 1  book6 IMG_6531.jpg   86.7   1.5 054323 054541 02 18 10.41 01 41  2.50 -37.6  49.1  27.0   l 1  MA   K CSJ b 0
1769 06 16 11 16 1  book6 IMG_6532.jpg   73.5   1.6 054534 054753 02 19 10.37 00 31  6.81  37.5 111.0 -11.6   h 0  MA   S CSJ b 0
1769 06 16 11 16 1  book6 IMG_6532.jpg   73.5   1.6 054534 054753 02 19 10.37 00 33  6.60  34.7 108.2  -9.5   a 0  MA   S CSJ b 0
1769 06 16 11 16 1  book6 IMG_6532.jpg   73.5   1.6 054534 054753 02 19 10.37 00 39  6.60  28.9 102.4 -10.2   e 0  MA   S CSJ b 0
1769 06 18 11 15 1  book6 IMG_6533.jpg   47.0   1.8 055202 055420 02 18 10.41 00 11  6.90  63.4 110.4 -10.9   h 0  MA   S CSJ b 0
1769 06 18 11 15 1  book6 IMG_6533.jpg   47.0   1.8 055202 055420 02 18 10.41 00 34  6.79  33.9  80.8 -11.8   a 1  MA   S CSJ b 0
1769 06 18 11 15 1  book6 IMG_6533.jpg   47.0   1.8 055202 055420 02 18 10.41 00 47  3.75  17.1  64.1  20.5   k 0  MA   S CSJ b 0
1769 06 18 11 15 1  book6 IMG_6533.jpg   47.0   1.8 055202 055420 02 18 10.41 00 51  3.38  13.2  60.2  24.4   l 0  MA   S CSJ b 0
1769 06 23 11 01 1  book6 IMG_6536.jpg  340.9   2.4 055834 060052 02 18 10.46 01 51  6.20 -36.9 304.0 -12.4   a 0  MA   S CSJ b 0
1769 06 24 11 09 1  book6 IMG_6537.jpg  327.6   2.5 060941 061159 02 18 10.43 00 43  6.62  24.1 351.7 -11.1   c 0  MA   K CSJ b 0
1769 06 24 11 09 1  book6 IMG_6537.jpg  327.6   2.5 060941 061159 02 18 10.43 00 45  6.43  21.9 349.5  -9.1   d 0  MA   K CSJ b 0
1769 06 24 11 09 1  book6 IMG_6537.jpg  327.6   2.5 060941 061159 02 18 10.43 01 36  6.37 -22.2 305.4 -12.6   b 0  MA   K CSJ b 0
1769 06 24 11 09 1  book6 IMG_6537.jpg  327.6   2.5 060941 061159 02 18 10.43 01 39  6.37 -25.0 302.6 -12.9   a 0  MA   K CSJ b 0
1769 06 29 11 12 1  book6 IMG_6539.jpg  261.4   3.1 063317 063535 02 18 10.44 00 23  5.77  42.2 303.6  -1.6   h 0  MA   K CSJ b !
1769 06 29 11 12 1  book6 IMG_6539.jpg  261.4   3.1 063317 063535 02 18 10.44 00 42  8.55  31.5 292.9 -35.4   k 1  MA   K CSJ b !
1769 06 29 11 12 1  book6 IMG_6539.jpg  261.4   3.1 063317 063535 02 18 10.44 01 08  7.78   2.7 264.1 -26.2   c 0  MA   K CSJ b !
1769 06 29 11 12 1  book6 IMG_6539.jpg  261.4   3.1 063317 063535 02 18 10.44 01 13  7.55  -2.1 259.3 -23.6   d 0  MA   K CSJ b !
1769 06 29 11 12 1  book6 IMG_6539.jpg  261.4   3.1 063317 063535 02 18 10.44 01 14  7.78  -2.9 258.5 -26.5   e 0  MA   K CSJ b !
1769 06 29 11 12 1  book6 IMG_6539.jpg  261.4   3.1 063317 063535 02 18 10.44 01 23  4.28 -12.6 248.8  12.7   a 0  MA   K CSJ b !
1769 06 29 11 12 1  book6 IMG_6539.jpg  261.4   3.1 063317 063535 02 18 10.44 01 41  4.07 -29.3 232.1  13.9   b 0  MA   K CSJ b !
1769 06 29 11 12 1  book6 IMG_6539.jpg  261.4   3.1 063317 063535 02 18 10.44 01 55  3.13 -48.5 212.9  23.3   g 0  MA   K CSJ b !
1769 06 29 11 12 1  book6 IMG_6539.jpg  261.4   3.1 063317 063535 02 18 10.44 02 11  6.65 -67.8 193.6 -17.7   f 0  MA   K CSJ b !
1769 06 30 11 15 1  book6 IMG_6540.jpg  248.1   3.2 064010 064228 02 18 10.39 00 44  7.19  23.6 271.8 -18.6   t 1  MA   S CSJ b 0
1769 06 30 11 15 1  book6 IMG_6540.jpg  248.1   3.2 064010 064228 02 18 10.39 00 45  6.93  22.2 270.3 -15.5   r 1  MA   S CSJ b 0
1769 06 30 11 15 1  book6 IMG_6540.jpg  248.1   3.2 064010 064228 02 18 10.39 00 47  7.14  20.7 268.8 -18.1   s 1  MA   S CSJ b 0
1769 06 30 11 15 1  book6 IMG_6540.jpg  248.1   3.2 064010 064228 02 18 10.39 00 54  7.68  15.3 263.5 -24.8   c 0  MA   S CSJ b 0
1769 06 30 11 15 1  book6 IMG_6540.jpg  248.1   3.2 064010 064228 02 18 10.39 01 00  7.68   9.7 257.9 -25.0   e 0  MA   S CSJ b 0
1769 06 30 11 15 1  book6 IMG_6540.jpg  248.1   3.2 064010 064228 02 18 10.39 01 08  4.37   0.4 248.5  12.3   a 0  MA   S CSJ b 0
1769 06 30 11 15 1  book6 IMG_6540.jpg  248.1   3.2 064010 064228 02 18 10.39 01 27  4.20 -16.1 232.0  13.4   b 0  MA   S CSJ b 0
1769 06 30 11 15 1  book6 IMG_6540.jpg  248.1   3.2 064010 064228 02 18 10.39 01 42  4.46 -29.4 218.7   9.6   u 1  MA   S CSJ b 0
1769 06 30 11 15 1  book6 IMG_6540.jpg  248.1   3.2 064010 064228 02 18 10.39 01 46  3.35 -36.5 211.6  21.8   g 0  MA   S CSJ b 0
1769 06 30 11 15 1  book6 IMG_6540.jpg  248.1   3.2 064010 064228 02 18 10.39 02 06  3.99 -59.0 189.1  12.7   f 0  MA   S CSJ b 0
1769 07 03 11 12 1  book6 IMG_6542.jpg  208.5   3.5 064812 065029 02 17 10.40 00 19  7.46  52.5 261.0 -22.6   p 1  MA   K CSJ b 0
1769 07 03 11 12 1  book6 IMG_6542.jpg  208.5   3.5 064812 065029 02 17 10.40 00 25  4.41  40.2 248.7  12.3   a 0  MA   K CSJ b 0
1769 07 03 11 12 1  book6 IMG_6542.jpg  208.5   3.5 064812 065029 02 17 10.40 00 39  7.08  27.4 235.9 -17.5   b 1  MA   K CSJ b 0
1769 07 03 11 12 1  book6 IMG_6542.jpg  208.5   3.5 064812 065029 02 17 10.40 00 43  4.20  22.4 230.8  14.8   b 0  MA   K CSJ b 0
1769 07 03 11 12 1  book6 IMG_6542.jpg  208.5   3.5 064812 065029 02 17 10.40 00 49  6.33  17.0 225.5  -8.8   d 1  MA   K CSJ b 0
1769 07 03 11 12 1  book6 IMG_6542.jpg  208.5   3.5 064812 065029 02 17 10.40 00 54  7.01  13.3 221.7 -16.7   c 1  MA   K CSJ b 0
1769 07 03 11 12 1  book6 IMG_6542.jpg  208.5   3.5 064812 065029 02 17 10.40 01 04  4.20   3.6 212.1  14.7   g 0  MA   K CSJ b 0
1769 07 03 11 12 1  book6 IMG_6542.jpg  208.5   3.5 064812 065029 02 17 10.40 01 30  4.20 -19.1 189.3  14.0   l 0  MA   K CSJ b 0
1769 07 03 11 12 1  book6 IMG_6542.jpg  208.5   3.5 064812 065029 02 17 10.40 01 33  2.34 -27.2 181.3  35.9   n 1  MA   K CSJ b 0
1769 07 03 11 12 1  book6 IMG_6542.jpg  208.5   3.5 064812 065029 02 17 10.40 01 46  4.41 -34.1 174.3  10.9   m 0  MA   K CSJ b 0
1769 07 03 11 12 1  book6 IMG_6542.jpg  208.5   3.5 064812 065029 02 17 10.40 01 48  3.02 -41.0 167.5  26.6   o 0  MA   K CSJ b 0
1769 07 05 11 16 1  book6 IMG_6543.jpg  182.0   3.7 070026 070240 02 14 10.43 00 07  4.16  66.9 248.8  13.5   a 0  MA   K CSJ b 0
1769 07 05 11 16 1  book6 IMG_6543.jpg  182.0   3.7 070026 070240 02 14 10.43 00 21  4.07  45.3 227.3  15.6   b 0  MA   K CSJ b 0
1769 07 05 11 16 1  book6 IMG_6543.jpg  182.0   3.7 070026 070240 02 14 10.43 00 38  3.25  28.5 210.4  25.6   g 0  MA   K CSJ b 0
1769 07 05 11 16 1  book6 IMG_6543.jpg  182.0   3.7 070026 070240 02 14 10.43 00 43  4.07  21.8 203.8  16.3   l 0  MA   K CSJ b 0
1769 07 05 11 16 1  book6 IMG_6543.jpg  182.0   3.7 070026 070240 02 14 10.43 01 13  3.25  -5.9 176.1  25.8   n 0  MA   K CSJ b 0
1769 07 05 11 16 1  book6 IMG_6543.jpg  182.0   3.7 070026 070240 02 14 10.43 01 17  4.37  -8.9 173.1  12.9   m 0  MA   K CSJ b 0
1769 07 05 11 16 1  book6 IMG_6543.jpg  182.0   3.7 070026 070240 02 14 10.43 01 24  2.99 -17.0 164.9  28.7   o 0  MA   K CSJ b 0
1769 07 05 11 16 1  book6 IMG_6543.jpg  182.0   3.7 070026 070240 02 14 10.43 01 48  7.93 -44.1 137.9 -29.0   h 1  MA   K CSJ b 0
1769 07 05 11 16 1  book6 IMG_6543.jpg  182.0   3.7 070026 070240 02 14 10.43 01 50  7.55 -44.5 137.5 -24.3   j 1  MA   K CSJ b 0
1769 07 05 11 16 1  book6 IMG_6543.jpg  182.0   3.7 070026 070240 02 14 10.43 01 53  6.49 -44.4 137.6 -11.8   q 0  MA   K CSJ b 0
1769 07 05 11 16 1  book6 IMG_6543.jpg  182.0   3.7 070026 070240 02 14 10.43 01 53  7.93 -51.6 130.3 -29.5   i 1  MA   K CSJ b 0
1769 07 05 11 16 1  book6 IMG_6543.jpg  182.0   3.7 070026 070240 02 14 10.43 01 54  6.95 -47.0 134.9 -17.2   s 0  MA   K CSJ b 0
1769 07 05 11 16 1  book6 IMG_6543.jpg  182.0   3.7 070026 070240 02 14 10.43 02 00  6.95 -55.9 126.1 -17.7   r 0  MA   K CSJ b 0
1769 07 09 11 01 1  book6 IMG_6546.jpg  129.2   4.1 070106 070322 02 16 10.45 00 04  3.87  78.1 207.3  14.5   l 0  MA   K CSJ b 0
1769 07 09 11 01 1  book6 IMG_6546.jpg  129.2   4.1 070106 070322 02 16 10.45 00 21  3.93  46.5 175.7  16.2   m 0  MA   K CSJ b 0
1769 07 09 11 01 1  book6 IMG_6546.jpg  129.2   4.1 070106 070322 02 16 10.45 00 23  3.17  47.8 176.9  24.9   o 0  MA   K CSJ b 0
1769 07 09 11 01 1  book6 IMG_6546.jpg  129.2   4.1 070106 070322 02 16 10.45 00 52  6.67  13.5 142.7 -12.4   q 0  MA   K CSJ b 0
1769 07 09 11 01 1  book6 IMG_6546.jpg  129.2   4.1 070106 070322 02 16 10.45 01 02  7.24   4.8 133.9 -18.7   s 0  MA   K CSJ b 0
1769 07 09 11 01 1  book6 IMG_6546.jpg  129.2   4.1 070106 070322 02 16 10.45 01 08  7.24  -0.6 128.6 -18.6   r 0  MA   K CSJ b 0
1769 07 11 11 15 1  book6 IMG_6547.jpg  102.6   4.3 072246 072502 02 16 10.41 00 05  4.09  72.5 175.0  11.5   o 0  MA   K CSJ b 0
1769 07 11 11 15 1  book6 IMG_6547.jpg  102.6   4.3 072246 072502 02 16 10.41 00 24  6.41  40.6 143.2 -11.7   q 0  MA   K CSJ b 0
1769 07 11 11 15 1  book6 IMG_6547.jpg  102.6   4.3 072246 072502 02 16 10.41 00 33  7.00  31.7 134.3 -17.8   r 0  MA   K CSJ b 0
1769 07 11 11 15 1  book6 IMG_6547.jpg  102.6   4.3 072246 072502 02 16 10.41 01 39  4.39 -27.6  75.0  13.9   t 0  MA   K CSJ b 0
1769 07 11 11 15 1  book6 IMG_6547.jpg  102.6   4.3 072246 072502 02 16 10.41 01 41  4.39 -29.5  73.0  13.9   u 0  MA   K CSJ b 0
1769 07 11 11 15 1  book6 IMG_6547.jpg  102.6   4.3 072246 072502 02 16 10.41 01 45  4.39 -33.6  69.0  13.9   z 0  MA   K CSJ b 0
1769 07 11 11 15 1  book6 IMG_6547.jpg  102.6   4.3 072246 072502 02 16 10.41 02 00  4.49 -51.0  51.6  12.4   v 0  MA   K CSJ b 0
1769 07 11 11 15 1  book6 IMG_6547.jpg  102.6   4.3 072246 072502 02 16 10.41 02 01  4.49 -52.3  50.2  12.4   x 0  MA   K CSJ b 0
1769 07 18 11 13 1  book6 IMG_6550.jpg   10.0   5.0 074843 075058 02 15 10.79 00 06  3.72  75.0  85.0  14.2   a 0  MA   K CSJ b 0
1769 07 18 11 13 1  book6 IMG_6550.jpg   10.0   5.0 074843 075058 02 15 10.79 00 08  3.60  71.0  81.0  16.0   y 1  MA   K CSJ b 0
1769 07 18 11 13 1  book6 IMG_6550.jpg   10.0   5.0 074843 075058 02 15 10.79 00 11  4.00  61.5  71.5  12.6   f 0  MA   K CSJ b 0
1769 07 18 11 13 1  book6 IMG_6550.jpg   10.0   5.0 074843 075058 02 15 10.79 00 40  4.07  26.5  36.5  16.3   h 0  MA   K CSJ b 0
1769 07 18 11 13 1  book6 IMG_6550.jpg   10.0   5.0 074843 075058 02 15 10.79 00 45  4.07  21.8  31.7  16.9   k 0  MA   K CSJ b 0
1769 07 18 11 13 1  book6 IMG_6550.jpg   10.0   5.0 074843 075058 02 15 10.79 00 52  6.67  12.1  22.0 -10.1   a 0  MA   K CSJ b 0
1769 07 18 11 13 1  book6 IMG_6550.jpg   10.0   5.0 074843 075058 02 15 10.79 00 58  6.72   6.8  16.8 -10.0   b 0  MA   K CSJ b 0
1769 07 18 11 13 1  book6 IMG_6550.jpg   10.0   5.0 074843 075058 02 15 10.79 01 14  7.19  -7.5   2.4 -13.9   j 1  MA   K CSJ b 0
1769 07 18 11 13 1  book6 IMG_6550.jpg   10.0   5.0 074843 075058 02 15 10.79 01 15  7.61  -9.1   0.9 -18.6   i 1  MA   K CSJ b 0
1769 07 18 11 13 1  book6 IMG_6550.jpg   10.0   5.0 074843 075058 02 15 10.79 01 24  6.87 -15.9 354.1  -9.6   c 0  MA   K CSJ b 0
1769 07 18 11 13 1  book6 IMG_6550.jpg   10.0   5.0 074843 075058 02 15 10.79 01 29  6.87 -20.3 349.6  -9.4   n 0  MA   K CSJ b 0
1769 07 18 11 13 1  book6 IMG_6550.jpg   10.0   5.0 074843 075058 02 15 10.79 01 32  7.07 -23.5 346.5 -11.4   m 0  MA   K CSJ b 0
1769 07 18 11 13 1  book6 IMG_6550.jpg   10.0   5.0 074843 075058 02 15 10.79 01 52  8.63 -55.1 314.9 -29.5   d 0  MA   K CSJ b 0
1769 07 18 11 13 1  book6 IMG_6550.jpg   10.0   5.0 074843 075058 02 15 10.79 01 52  8.79 -57.4 312.6 -31.7   l 0  MA   K CSJ b 0
1769 07 18 11 13 1  book6 IMG_6550.jpg   10.0   5.0 074843 075058 02 15 10.79 02 06  6.86 -64.0 305.9  -8.7   g 0  MA   K CSJ b 0
1769 07 22 11 13 1  book6 IMG_6553.jpg  317.0   5.3 080445 080659 02 14 10.50 00 06  5.86  64.9  21.9 -11.1   b 0  MA   K CSJ b 0
1769 07 22 11 13 1  book6 IMG_6553.jpg  317.0   5.3 080445 080659 02 14 10.50 00 20  5.96  43.4   0.5  -9.0   c 0  MA   K CSJ b 0
1769 07 22 11 13 1  book6 IMG_6553.jpg  317.0   5.3 080445 080659 02 14 10.50 00 30  6.36  32.2 349.2 -11.7   n 0  MA   K CSJ b 0
1769 07 22 11 13 1  book6 IMG_6553.jpg  317.0   5.3 080445 080659 02 14 10.50 00 55  6.92   8.2 325.2 -14.5   m 0  MA   K CSJ b 0
1769 07 22 11 13 1  book6 IMG_6553.jpg  317.0   5.3 080445 080659 02 14 10.50 01 14  8.57 -12.6 304.5 -32.7   l 0  MA   K CSJ b 0
1769 07 22 11 13 1  book6 IMG_6553.jpg  317.0   5.3 080445 080659 02 14 10.50 01 20  6.92 -13.7 303.3 -11.8   d 0  MA   K CSJ b 0
1769 07 22 11 13 1  book6 IMG_6553.jpg  317.0   5.3 080445 080659 02 14 10.50 01 32  6.49 -23.7 293.3  -6.0   g 0  MA   K CSJ b 0
1769 07 22 11 13 1  book6 IMG_6553.jpg  317.0   5.3 080445 080659 02 14 10.50 01 57  2.65 -60.2 256.9  38.6   y 1  MA   K CSJ b 0
1769 07 22 11 13 1  book6 IMG_6553.jpg  317.0   5.3 080445 080659 02 14 10.50 02 10  4.58 -72.4 244.7  15.8   r 0  MA   K CSJ b 0
1769 07 23 11 01 1  book6 IMG_6554.jpg  303.9   5.4 075651 075905 02 14 10.43 00 11  5.81  55.7 359.6 -10.0   c 0  MA   K CSJ b 0
1769 07 23 11 01 1  book6 IMG_6554.jpg  303.9   5.4 075651 075905 02 14 10.43 00 14  3.30  60.9   4.8  17.7   h 0  MA   K CSJ b 0
1769 07 23 11 01 1  book6 IMG_6554.jpg  303.9   5.4 075651 075905 02 14 10.43 00 16  3.30  57.7   1.6  18.2   k 0  MA   K CSJ b 0
1769 07 23 11 01 1  book6 IMG_6554.jpg  303.9   5.4 075651 075905 02 14 10.43 00 18  6.65  46.4 350.3 -18.0   n 0  MA   K CSJ b 0
1769 07 23 11 01 1  book6 IMG_6554.jpg  303.9   5.4 075651 075905 02 14 10.43 00 40  6.62  22.0 325.9 -13.7   m 0  MA   K CSJ b 0
1769 07 23 11 01 1  book6 IMG_6554.jpg  303.9   5.4 075651 075905 02 14 10.43 01 01  8.39   0.5 304.4 -32.6   l 0  MA   K CSJ b 0
1769 07 23 11 01 1  book6 IMG_6554.jpg  303.9   5.4 075651 075905 02 14 10.43 01 02  7.45   1.0 305.0 -20.4   d 1  MA   K CSJ b 0
1769 07 23 11 01 1  book6 IMG_6554.jpg  303.9   5.4 075651 075905 02 14 10.43 01 17  7.70 -13.1 290.8 -21.7   o 1  MA   K CSJ b 0
1769 07 23 11 01 1  book6 IMG_6554.jpg  303.9   5.4 075651 075905 02 14 10.43 01 17  7.90 -13.7 290.2 -24.2   j 1  MA   K CSJ b 0
1769 07 23 11 01 1  book6 IMG_6554.jpg  303.9   5.4 075651 075905 02 14 10.43 01 19  7.65 -14.9 289.1 -20.8   g 1  MA   K CSJ b 0
1769 07 23 11 01 1  book6 IMG_6554.jpg  303.9   5.4 075651 075905 02 14 10.43 01 20  7.80 -16.2 287.7 -22.6   i 1  MA   K CSJ b 0
1769 07 23 11 01 1  book6 IMG_6554.jpg  303.9   5.4 075651 075905 02 14 10.43 02 01  4.68 -54.5 249.5  15.2   y 0  MA   K CSJ b 0
1769 07 23 11 01 1  book6 IMG_6554.jpg  303.9   5.4 075651 075905 02 14 10.43 02 03  4.63 -57.7 246.2  15.8   r 0  MA   K CSJ b 0
1769 07 24 10 49 1  book6 IMG_6555.jpg  290.8   5.5 074818 075033 02 15 10.48 00 06  5.67  64.6 355.5  -9.8   n 0  MA   K CSJ b 0
1769 07 24 10 49 1  book6 IMG_6555.jpg  290.8   5.5 074818 075033 02 15 10.48 00 28  6.44  34.3 325.1 -13.5   m 0  MA   K CSJ b 0
1769 07 24 10 49 1  book6 IMG_6555.jpg  290.8   5.5 074818 075033 02 15 10.48 00 50  6.44  13.2 304.0  -9.9   d 0  MA   K CSJ b 0
1769 07 24 10 49 1  book6 IMG_6555.jpg  290.8   5.5 074818 075033 02 15 10.48 00 50  8.37  12.0 302.8 -33.6   l 0  MA   K CSJ b 0
1769 07 24 10 49 1  book6 IMG_6555.jpg  290.8   5.5 074818 075033 02 15 10.48 01 52  4.59 -41.5 249.3  16.5   y 0  MA   K CSJ b 0
1769 07 24 10 49 1  book6 IMG_6555.jpg  290.8   5.5 074818 075033 02 15 10.48 01 55  4.59 -45.2 245.6  16.7   r 0  MA   K CSJ b 0
1769 07 24 10 49 1  book6 IMG_6555.jpg  290.8   5.5 074818 075033 02 15 10.48 02 00  7.32 -58.2 232.6 -13.7   s 0  MA   K CSJ b 0
1769 07 25 11 12 1  book6 IMG_6556.jpg  277.4   5.5 081523 081738 02 15 10.48 00 15  6.28  49.9 327.2 -14.6   m 0  MA   K CSJ b 0
1769 07 25 11 12 1  book6 IMG_6556.jpg  277.4   5.5 081523 081738 02 15 10.48 00 35  6.28  27.0 304.4 -10.6   d 0  MA   K CSJ b 0
1769 07 25 11 12 1  book6 IMG_6556.jpg  277.4   5.5 081523 081738 02 15 10.48 00 37  8.10  25.7 303.1 -32.4   l 0  MA   K CSJ b 0
1769 07 25 11 12 1  book6 IMG_6556.jpg  277.4   5.5 081523 081738 02 15 10.48 01 37  4.60 -25.5 251.9  15.7   y 0  MA   K CSJ b 0
1769 07 25 11 12 1  book6 IMG_6556.jpg  277.4   5.5 081523 081738 02 15 10.48 01 42  4.60 -30.5 246.9  16.1   r 0  MA   K CSJ b 0
1769 07 25 11 12 1  book6 IMG_6556.jpg  277.4   5.5 081523 081738 02 15 10.48 01 51  7.33 -45.8 231.6 -13.6   s 0  MA   K CSJ b 0
1769 07 25 11 12 1  book6 IMG_6556.jpg  277.4   5.5 081523 081738 02 15 10.48 01 53  7.33 -48.3 229.1 -13.5   u 0  MA   K CSJ b 0
1769 07 25 11 12 1  book6 IMG_6556.jpg  277.4   5.5 081523 081738 02 15 10.48 01 55  7.33 -50.9 226.5 -13.4   v 0  MA   K CSJ b 0
1769 07 25 11 12 1  book6 IMG_6556.jpg  277.4   5.5 081523 081738 02 15 10.48 02 11  5.02 -71.0 206.3  12.2   t 0  MA   K CSJ b 0
1769 07 31 11 16 1  book6 IMG_6558.jpg  198.0   6.0 084309 084523 02 14 10.55 00 24  3.43  46.7 244.7  16.9   y 0  MA   K CSJ b 0
1769 07 31 11 16 1  book6 IMG_6558.jpg  198.0   6.0 084309 084523 02 14 10.55 00 30  3.43  39.9 237.9  18.4   r 0  MA   K CSJ b 0
1769 07 31 11 16 1  book6 IMG_6558.jpg  198.0   6.0 084309 084523 02 14 10.55 00 48  7.30  12.6 210.6 -19.7   s 0  MA   K CSJ b 0
1769 07 31 11 16 1  book6 IMG_6558.jpg  198.0   6.0 084309 084523 02 14 10.55 01 01  4.60   6.6 204.6  12.2   a 0  MA   K CSJ b 0
1769 07 31 11 16 1  book6 IMG_6558.jpg  198.0   6.0 084309 084523 02 14 10.55 01 04  4.60   4.0 202.0  12.7   b 0  MA   K CSJ b 0
1769 07 31 11 16 1  book6 IMG_6558.jpg  198.0   6.0 084309 084523 02 14 10.55 01 05  7.66  -3.5 194.5 -20.7   v 0  MA   K CSJ b 0
1769 07 31 11 16 1  book6 IMG_6558.jpg  198.0   6.0 084309 084523 02 14 10.55 01 11  4.60  -2.0 195.9  13.8   t 0  MA   K CSJ b 0
1769 07 31 11 16 1  book6 IMG_6558.jpg  198.0   6.0 084309 084523 02 14 10.55 01 20  4.23  -9.3 188.7  19.3   d 0  MA   K CSJ b 0
1769 07 31 11 16 1  book6 IMG_6558.jpg  198.0   6.0 084309 084523 02 14 10.55 01 22  7.80 -19.3 178.7 -19.7   h 0  MA   K CSJ b 0
1769 07 31 11 16 1  book6 IMG_6558.jpg  198.0   6.0 084309 084523 02 14 10.55 01 27  7.80 -24.0 174.0 -19.0   k 0  MA   K CSJ b 0
1769 07 31 11 16 1  book6 IMG_6558.jpg  198.0   6.0 084309 084523 02 14 10.55 01 30  7.28 -24.8 173.2 -12.5   g 1  MA   K CSJ b 0
1769 07 31 11 16 1  book6 IMG_6558.jpg  198.0   6.0 084309 084523 02 14 10.55 01 53  7.47 -50.5 147.5 -12.4   l 0  MA   K CSJ b 0
1769 08 01 11 18 1  book6 IMG_6559.jpg  184.7   6.0 084922 085135 02 13 10.47 00 15  3.11  61.4 246.2  17.2   y 0  MA   K CSJ b 0
1769 08 01 11 18 1  book6 IMG_6559.jpg  184.7   6.0 084922 085135 02 13 10.47 00 19  3.11  55.3 240.1  18.4   r 0  MA   K CSJ b 0
1769 08 01 11 18 1  book6 IMG_6559.jpg  184.7   6.0 084922 085135 02 13 10.47 00 25  6.91  36.0 220.7 -21.1   s 0  MA   K CSJ b 0
1769 08 01 11 18 1  book6 IMG_6559.jpg  184.7   6.0 084922 085135 02 13 10.47 00 36  4.21  29.8 214.6  11.1   a 0  MA   K CSJ b 0
1769 08 01 11 18 1  book6 IMG_6559.jpg  184.7   6.0 084922 085135 02 13 10.47 00 47  4.21  19.6 204.3  13.4   b 0  MA   K CSJ b 0
1769 08 01 11 18 1  book6 IMG_6559.jpg  184.7   6.0 084922 085135 02 13 10.47 00 48  7.52  11.7 196.4 -23.0   v 0  MA   K CSJ b 0
1769 08 01 11 18 1  book6 IMG_6559.jpg  184.7   6.0 084922 085135 02 13 10.47 00 49  4.50  16.9 201.6  10.7   t 0  MA   K CSJ b 0
1769 08 01 11 18 1  book6 IMG_6559.jpg  184.7   6.0 084922 085135 02 13 10.47 00 50  3.96  17.7 202.4  16.7   d 0  MA   K CSJ b 0
